Row ID,Order ID,Customer ID,Customer Name,City,State,Postal Code,Product ID,Product Name,Sales,Quantity,Discount,Profit,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Corporate,Segment_Home Office,Region_East,Region_South,Region_West,Category_Office Supplies,Category_Technology,Sub-Category_Appliances,Sub-Category_Art,Sub-Category_Binders,Sub-Category_Bookcases,Sub-Category_Chairs,Sub-Category_Copiers,Sub-Category_Envelopes,Sub-Category_Fasteners,Sub-Category_Furnishings,Sub-Category_Labels,Sub-Category_Machines,Sub-Category_Paper,Sub-Category_Phones,Sub-Category_Storage,Sub-Category_Supplies,Sub-Category_Tables,Order Year,Order Month,Ship Days
6609,CA-2016-148852,SV-20785,Stewart Visinsky,Santa Ana,California,92704,TEC-MA-10002428,Fellowes Powershred HS-440 4-Sheet High Security Shredder,371.976,3,0.2,116.2425,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2016,5,5
6610,US-2015-118906,KB-16585,Ken Black,Clinton,Maryland,20735,OFF-ST-10002406,Pizazz Global Quick File,89.82,6,0.0,25.1496,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2015,3,0
6611,CA-2016-168921,AG-10495,Andrew Gjertsen,Los Angeles,California,90049,OFF-BI-10004209,"Fellowes Twister Kit, Gray/Clear, 3/pkg",19.296,3,0.2,6.03,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2016,10,2
6612,CA-2015-107678,JK-16090,Juliana Krohn,Louisville,Kentucky,40214,FUR-CH-10001891,Global Deluxe Office Fabric Chairs,191.96,2,0.0,51.8292,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2015,4,7
6613,CA-2015-107678,JK-16090,Juliana Krohn,Louisville,Kentucky,40214,OFF-BI-10002215,"Wilson Jones Hanging View Binder, White, 1""",21.3,3,0.0,9.798,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2015,4,7
6614,CA-2015-107678,JK-16090,Juliana Krohn,Louisville,Kentucky,40214,TEC-PH-10002103,Jabra SPEAK 410,469.95,5,0.0,131.586,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2015,4,7
6615,CA-2015-107678,JK-16090,Juliana Krohn,Louisville,Kentucky,40214,FUR-FU-10003394,"Tenex ""The Solids"" Textured Chair Mats",209.88,3,0.0,35.6796,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2015,4,7
6616,CA-2016-123512,MV-18190,Mike Vittorini,Los Angeles,California,90045,FUR-BO-10004218,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",239.666,2,0.15,14.098,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2016,6,2
6617,CA-2016-123512,MV-18190,Mike Vittorini,Los Angeles,California,90045,OFF-LA-10000081,Avery 496,22.5,6,0.0,10.8,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2016,6,2
6618,CA-2016-123512,MV-18190,Mike Vittorini,Los Angeles,California,90045,OFF-PA-10001497,Xerox 1914,219.84,4,0.0,107.7216,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2016,6,2
6619,US-2017-167402,CP-12085,Cathy Prescott,Springfield,Missouri,65807,OFF-PA-10004983,Xerox 23,32.4,5,0.0,15.552,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2017,1,5
6620,US-2017-167402,CP-12085,Cathy Prescott,Springfield,Missouri,65807,OFF-AR-10004010,Hunt Boston Vacuum Mount KS Pencil Sharpener,209.94,6,0.0,54.5844,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,1,5
6621,US-2017-167402,CP-12085,Cathy Prescott,Springfield,Missouri,65807,OFF-SU-10002881,Martin Yale Chadless Opener Electric Letter Opener,4164.05,5,0.0,83.281,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2017,1,5
6622,US-2017-167402,CP-12085,Cathy Prescott,Springfield,Missouri,65807,FUR-BO-10001608,"Hon Metal Bookcases, Black",212.94,3,0.0,53.235,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2017,1,5
6623,CA-2014-130449,VP-21760,Victoria Pisteka,San Francisco,California,94109,FUR-FU-10001487,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",41.88,6,0.0,12.1452,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2014,9,3
6624,CA-2014-130449,VP-21760,Victoria Pisteka,San Francisco,California,94109,OFF-LA-10001934,Avery 516,58.48,8,0.0,27.4856,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2014,9,3
6625,CA-2015-141250,PM-18940,Paul MacIntyre,Texas City,Texas,77590,FUR-TA-10002855,Bevis Round Conference Table Top & Single Column Base,102.438,1,0.3,-13.1706,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2015,1,4
6626,CA-2015-141250,PM-18940,Paul MacIntyre,Texas City,Texas,77590,FUR-CH-10004875,Harbour Creations 67200 Series Stacking Chairs,199.304,4,0.3,-8.5416,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2015,1,4
6627,CA-2014-145541,TB-21400,Tom Boeckenhauer,New York City,New York,10024,TEC-MA-10001127,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",6999.96,4,0.0,2239.9872,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2014,12,7
6628,CA-2014-138513,EH-13990,Erica Hackney,Bellevue,Washington,98006,OFF-PA-10003177,Xerox 1999,12.96,2,0.0,6.2208,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2014,5,4
6629,CA-2015-135489,GW-14605,Giulietta Weimer,New York City,New York,10024,TEC-PH-10000011,PureGear Roll-On Screen Protector,279.86,14,0.0,134.3328,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2015,9,3
6630,CA-2015-125696,NP-18685,Nora Pelletier,Wilson,North Carolina,27893,OFF-BI-10001757,Pressboard Hanging Data Binders for Unburst Sheets,7.38,5,0.7,-5.412,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2015,10,4
6631,CA-2016-105081,JE-15715,Joe Elijah,Seattle,Washington,98115,FUR-CH-10000847,Global Executive Mid-Back Manager's Chair,698.352,3,0.2,52.3764,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2016,12,5
6632,CA-2016-105081,JE-15715,Joe Elijah,Seattle,Washington,98115,FUR-TA-10001307,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",1747.25,5,0.0,629.01,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2016,12,5
6633,US-2016-146857,BE-11455,Brad Eason,Springfield,Missouri,65807,OFF-AP-10001205,Belkin 5 Outlet SurgeMaster Power Centers,54.48,1,0.0,15.2544,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2016,5,2
6634,CA-2016-166275,SS-20590,Sonia Sunley,San Francisco,California,94109,TEC-AC-10001838,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,199.99,1,0.0,85.9957,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2016,10,0
6635,CA-2017-144498,MB-18085,Mick Brown,Charlotte,North Carolina,28205,OFF-BI-10003982,Wilson Jones Century Plastic Molded Ring Binders,68.541,11,0.7,-52.5481,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,5,0
6636,CA-2017-144498,MB-18085,Mick Brown,Charlotte,North Carolina,28205,TEC-PH-10004977,GE 30524EE4,627.168,4,0.2,70.5564,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2017,5,0
6637,CA-2017-144498,MB-18085,Mick Brown,Charlotte,North Carolina,28205,OFF-LA-10003510,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",122.12,5,0.2,39.689,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2017,5,0
6638,CA-2017-103352,RP-19390,Resi Pölking,New York City,New York,10011,OFF-AR-10001573,American Pencil,6.99,3,0.0,2.0271,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,11,3
6639,CA-2017-103352,RP-19390,Resi Pölking,New York City,New York,10011,OFF-BI-10001196,"Avery Flip-Chart Easel Binder, Black",107.424,6,0.2,36.2556,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,11,3
6640,CA-2014-108609,AJ-10780,Anthony Jacobs,Lorain,Ohio,44052,FUR-TA-10003954,Hon 94000 Series Round Tables,1421.664,8,0.4,-734.5264,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2014,10,2
6641,CA-2017-128328,PO-18865,Patrick O'Donnell,Indianapolis,Indiana,46203,OFF-BI-10001989,Premium Transparent Presentation Covers by GBC,125.88,6,0.0,60.4224,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,8,4
6642,CA-2017-128328,PO-18865,Patrick O'Donnell,Indianapolis,Indiana,46203,TEC-AC-10001714,Logitech MX Performance Wireless Mouse,79.78,2,0.0,29.5186,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,8,4
6643,CA-2017-128328,PO-18865,Patrick O'Donnell,Indianapolis,Indiana,46203,OFF-LA-10003498,Avery 475,133.2,9,0.0,66.6,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2017,8,4
6644,US-2015-156496,WB-21850,William Brown,Redmond,Oregon,97756,TEC-PH-10000576,AT&T 1080 Corded phone,438.368,4,0.2,38.3572,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2015,8,6
6645,US-2015-156496,WB-21850,William Brown,Redmond,Oregon,97756,TEC-PH-10004188,OtterBox Commuter Series Case - Samsung Galaxy S4,139.944,7,0.2,-31.4874,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2015,8,6
6646,US-2015-156496,WB-21850,William Brown,Redmond,Oregon,97756,OFF-AP-10001469,Fellowes 8 Outlet Superior Workstation Surge Protector,133.472,4,0.2,15.0156,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2015,8,6
6647,US-2016-127334,MP-18175,Mike Pelletier,Springfield,Oregon,97477,FUR-TA-10003473,Bretford Rectangular Conference Table Tops,564.195,3,0.5,-304.6653,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2016,12,6
6648,US-2016-127334,MP-18175,Mike Pelletier,Springfield,Oregon,97477,OFF-AP-10001205,Belkin 5 Outlet SurgeMaster Power Centers,87.168,2,0.2,8.7168,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2016,12,6
6649,US-2017-124779,BF-11020,Barry Französisch,Arlington,Texas,76017,OFF-BI-10002429,"Premier Elliptical Ring Binder, Black",42.616,7,0.8,-68.1856,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,9,3
6650,US-2017-124779,BF-11020,Barry Französisch,Arlington,Texas,76017,TEC-CO-10001943,Canon PC-428 Personal Copier,319.984,2,0.2,107.9946,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2017,9,3
6651,US-2017-124779,BF-11020,Barry Französisch,Arlington,Texas,76017,OFF-FA-10004854,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",45.92,5,0.2,15.498,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2017,9,3
6652,US-2017-124779,BF-11020,Barry Französisch,Arlington,Texas,76017,FUR-FU-10001095,DAX Black Cherry Wood-Tone Poster Frame,21.184,2,0.6,-11.6512,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2017,9,3
6653,US-2017-124779,BF-11020,Barry Französisch,Arlington,Texas,76017,OFF-PA-10000061,Xerox 205,20.736,4,0.2,7.2576,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2017,9,3
6654,US-2017-124779,BF-11020,Barry Französisch,Arlington,Texas,76017,FUR-CH-10003535,"Global Armless Task Chair, Royal Blue",213.43,5,0.3,-39.637,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2017,9,3
6655,CA-2017-135937,KM-16375,Katherine Murray,Gilbert,Arizona,85234,TEC-PH-10004447,Toshiba IPT2010-SD IP Telephone,333.576,3,0.2,25.0182,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2017,2,7
6656,CA-2017-135937,KM-16375,Katherine Murray,Gilbert,Arizona,85234,TEC-AC-10001114,Microsoft Wireless Mobile Mouse 4000,31.992,1,0.2,4.7988,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,2,7
6657,CA-2017-135937,KM-16375,Katherine Murray,Gilbert,Arizona,85234,OFF-ST-10000563,Fellowes Bankers Box Stor/Drawer Steel Plus,51.168,2,0.2,-6.396,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2017,2,7
6658,CA-2017-135937,KM-16375,Katherine Murray,Gilbert,Arizona,85234,OFF-EN-10004846,Letter or Legal Size Expandable Poly String Tie Envelopes,10.64,5,0.2,3.857,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2017,2,7
6659,CA-2017-135937,KM-16375,Katherine Murray,Gilbert,Arizona,85234,FUR-FU-10002253,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",68.704,2,0.2,16.3172,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2017,2,7
6660,CA-2017-135937,KM-16375,Katherine Murray,Gilbert,Arizona,85234,FUR-TA-10001039,KI Adjustable-Height Table,386.91,9,0.5,-185.7168,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2017,2,7
6661,CA-2015-129322,DB-13405,Denny Blanton,Lawrence,Massachusetts,1841,OFF-AR-10004587,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",39.66,2,0.0,11.898,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2015,8,2
6662,CA-2015-129322,DB-13405,Denny Blanton,Lawrence,Massachusetts,1841,OFF-AP-10004336,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",113.92,2,0.0,33.0368,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2015,8,2
